frame,tipo,confianza,x1,y1,x2,y2
875,auto,0.808,251,117,312,153
875,auto,0.782,410,109,499,146
875,auto,0.77,368,133,415,173
875,auto,0.768,0,267,88,350
875,auto,0.745,290,187,381,248
875,auto,0.739,363,107,396,141
875,camion,0.703,197,75,262,137
875,auto,0.66,0,216,75,276
875,auto,0.615,149,126,220,170
875,auto,0.603,269,121,354,193
875,auto,0.52,337,90,378,120
875,auto,0.504,0,196,41,222
875,auto,0.449,509,126,550,155
875,bus,0.41,228,29,312,65
880,auto,0.911,302,236,421,326
880,bus,0.901,364,64,444,114
880,auto,0.884,118,186,230,252
880,auto,0.841,52,148,168,209
880,auto,0.812,0,266,89,351
880,auto,0.803,196,143,273,191
880,auto,0.752,372,131,416,170
880,auto,0.752,411,109,499,146
880,auto,0.747,301,182,388,240
880,auto,0.727,252,116,314,153
880,auto,0.725,363,107,396,140
880,camion,0.715,197,75,262,137
880,auto,0.696,272,126,355,193
880,auto,0.612,0,206,76,276
880,auto,0.56,149,126,223,170
880,auto,0.516,509,126,548,154
880,auto,0.512,0,194,44,222
880,auto,0.437,331,90,379,119
880,bus,0.41,229,29,313,65
885,bus,0.914,363,65,442,114
885,auto,0.898,321,225,431,310
885,auto,0.885,121,184,232,252
885,auto,0.84,53,148,170,208
885,auto,0.836,197,143,277,190
885,auto,0.817,0,266,91,352
885,auto,0.78,310,174,393,234
885,auto,0.754,374,131,415,169
885,auto,0.747,411,109,499,145
885,auto,0.737,252,116,317,151
885,camion,0.721,197,75,263,136
885,auto,0.659,150,125,222,170
885,auto,0.643,363,106,396,138
885,auto,0.636,0,206,78,275
885,auto,0.518,331,90,378,118
885,auto,0.5,273,116,355,191
885,auto,0.496,509,126,548,154
885,bus,0.454,412,19,442,42
885,bus,0.423,230,28,315,66
885,auto,0.414,271,91,322,123
885,auto,0.403,0,193,47,221
890,bus,0.92,363,64,440,113
890,auto,0.914,338,215,440,295
890,auto,0.886,123,183,233,251
890,auto,0.868,252,116,317,151
890,auto,0.844,54,148,170,208
890,auto,0.836,198,143,279,190
890,auto,0.825,0,265,91,351
890,auto,0.82,316,172,399,227
890,auto,0.751,375,128,415,166
890,auto,0.746,413,109,499,144
890,camion,0.718,197,75,263,137
890,auto,0.691,0,204,80,275
890,auto,0.675,273,116,358,190
890,auto,0.666,150,125,222,170
890,auto,0.617,363,107,396,137
890,auto,0.471,510,126,548,154
890,auto,0.463,330,89,378,119
890,auto,0.416,271,91,324,125
895,bus,0.893,363,64,438,113
895,auto,0.872,352,206,448,281
895,auto,0.87,125,182,234,250
895,auto,0.868,253,116,317,151
895,auto,0.854,54,147,170,208
895,auto,0.851,323,168,402,223
895,auto,0.828,198,143,281,190
895,auto,0.795,0,265,91,351
895,auto,0.753,412,109,500,145
895,auto,0.732,376,128,415,165
895,auto,0.716,275,119,357,189
895,auto,0.675,150,125,222,170
895,auto,0.67,0,204,82,275
895,camion,0.628,197,74,264,136
895,auto,0.628,363,107,397,137
895,bus,0.477,415,17,447,40
895,auto,0.476,510,126,548,154
895,auto,0.434,338,89,378,117
895,bus,0.409,230,27,314,66
900,auto,0.867,329,167,406,220
900,auto,0.857,128,180,235,249
900,auto,0.856,366,197,455,268
900,auto,0.855,54,147,170,208
900,auto,0.853,253,115,316,151
900,bus,0.851,361,63,437,112
900,auto,0.849,198,143,280,189
900,auto,0.813,0,265,91,351
900,auto,0.786,413,109,499,144
900,auto,0.744,377,126,415,164
900,auto,0.677,276,118,358,189
900,auto,0.648,0,204,84,275
900,camion,0.626,197,74,264,136
900,auto,0.612,150,125,222,170
900,auto,0.543,363,107,398,137
900,bus,0.54,417,17,449,40
900,auto,0.462,510,127,548,154
900,auto,0.437,340,89,378,118
900,auto,0.429,0,192,50,218
905,bus,0.881,361,64,435,111
905,auto,0.877,129,179,235,249
905,auto,0.868,378,191,461,257
905,auto,0.864,54,147,170,207
905,auto,0.851,198,142,279,189
905,auto,0.837,336,163,408,215
905,auto,0.819,254,115,316,151
905,auto,0.795,0,264,91,351
905,auto,0.745,412,109,499,144
905,auto,0.715,377,126,415,163
905,auto,0.677,150,125,222,170
905,auto,0.664,0,204,85,275
905,auto,0.651,277,118,359,189
905,camion,0.648,197,74,264,136
905,auto,0.544,363,106,397,137
905,auto,0.482,510,127,547,154
905,auto,0.451,340,89,378,118
905,bus,0.432,420,17,450,39
905,bus,0.408,231,27,315,67
910,auto,0.886,131,179,236,248
910,auto,0.863,339,161,410,211
910,auto,0.861,54,147,170,207
910,auto,0.853,198,142,280,189
910,auto,0.826,254,115,315,151
910,bus,0.826,360,63,433,111
910,auto,0.817,388,184,464,248
910,auto,0.772,0,265,92,351
910,auto,0.74,411,109,499,143
910,auto,0.714,377,125,415,163
910,auto,0.712,278,114,359,188
910,auto,0.698,0,199,86,276
910,camion,0.667,197,74,264,136
910,auto,0.62,150,124,222,170
910,auto,0.519,363,107,398,137
910,auto,0.487,510,126,547,154
910,auto,0.464,340,89,379,118
910,bus,0.449,421,17,453,39
915,auto,0.878,133,178,236,249
915,auto,0.855,197,142,281,189
915,auto,0.85,54,147,170,207
915,auto,0.834,254,115,315,150
915,auto,0.811,343,159,412,209
915,auto,0.808,411,109,499,143
915,bus,0.804,360,63,432,112
915,auto,0.785,396,178,468,239
915,auto,0.751,0,264,93,350
915,auto,0.687,278,117,358,188
915,camion,0.67,197,73,264,135
915,auto,0.651,0,201,88,274
915,auto,0.627,377,125,415,164
915,auto,0.539,150,123,222,169
915,auto,0.53,363,106,399,137
915,auto,0.458,510,125,548,154
915,bus,0.457,230,27,315,67
915,auto,0.446,340,89,378,117
915,bus,0.444,422,16,455,38
920,auto,0.86,134,178,237,248
920,auto,0.854,197,142,280,188
920,auto,0.845,53,147,170,207
920,auto,0.843,403,173,471,231
920,auto,0.813,254,114,313,150
920,auto,0.795,410,108,499,143
920,auto,0.758,0,262,97,351
920,auto,0.755,347,156,411,204
920,bus,0.706,359,62,429,111
920,auto,0.698,0,200,89,271
920,auto,0.691,278,115,358,187
920,camion,0.651,197,73,265,136
920,auto,0.642,150,123,222,168
920,bus,0.573,230,26,313,65
920,auto,0.528,377,124,414,158
920,bus,0.518,423,16,457,37
920,auto,0.512,340,89,380,118
920,auto,0.511,363,105,397,136
920,auto,0.444,510,125,548,153
925,auto,0.855,0,259,99,351
925,auto,0.853,136,177,237,248
925,auto,0.848,197,141,279,188
925,auto,0.848,53,147,169,207
925,auto,0.797,408,169,473,224
925,auto,0.792,253,114,312,150
925,auto,0.775,410,108,499,143
925,auto,0.727,0,196,91,269
925,auto,0.7,149,124,222,168
925,camion,0.691,197,74,266,136
925,auto,0.664,277,116,357,187
925,auto,0.628,350,153,413,203
925,bus,0.535,359,60,429,109
925,auto,0.509,377,124,414,153
925,bus,0.493,230,27,313,65
925,auto,0.479,363,105,397,136
925,auto,0.474,510,125,547,153
925,auto,0.42,340,89,381,118
930,auto,0.896,0,258,101,356
930,auto,0.85,197,141,279,187
930,auto,0.847,53,146,169,207
930,auto,0.843,137,177,238,247
930,auto,0.789,253,114,312,150
930,auto,0.779,412,165,474,217
930,auto,0.716,409,108,498,143
930,auto,0.711,0,195,92,267
930,camion,0.707,197,74,266,136
930,auto,0.704,149,124,221,168
930,bus,0.685,358,59,428,108
930,auto,0.65,277,118,357,188
930,auto,0.493,352,152,413,200
930,auto,0.479,363,105,397,136
930,auto,0.432,340,88,381,118
930,bus,0.425,231,27,313,64
930,auto,0.425,510,124,549,153
930,auto,0.403,271,86,313,118
935,auto,0.893,0,257,105,357
935,auto,0.837,53,146,169,207
935,auto,0.834,197,141,279,187
935,auto,0.831,137,177,238,246
935,auto,0.799,253,114,312,150
935,auto,0.793,415,160,475,212
935,bus,0.73,357,58,426,106
935,auto,0.7,0,197,92,265
935,auto,0.678,149,123,221,168
935,camion,0.642,197,74,265,136
935,auto,0.605,278,120,357,188
935,auto,0.542,363,105,397,136
935,auto,0.524,355,150,414,196
935,bus,0.51,230,26,312,65
935,auto,0.496,419,108,496,145
935,auto,0.456,510,122,549,152
935,auto,0.448,271,86,313,117
935,auto,0.44,340,88,381,118
935,auto,0.426,411,49,430,64
940,auto,0.864,0,254,108,356
940,auto,0.837,53,146,169,207
940,auto,0.825,198,141,280,187
940,auto,0.822,137,177,238,246
940,auto,0.779,253,114,311,149
940,bus,0.734,357,58,425,107
940,auto,0.721,418,156,475,208
940,auto,0.72,0,196,92,265
940,auto,0.692,149,123,220,168
940,auto,0.665,490,303,639,358
940,camion,0.628,197,74,266,136
940,auto,0.596,278,119,357,189
940,auto,0.589,363,105,397,136
940,auto,0.567,355,148,413,195
940,bus,0.535,229,26,311,65
940,auto,0.514,431,107,496,143
940,auto,0.498,510,121,548,152
940,auto,0.488,271,86,313,118
940,auto,0.418,412,49,431,63
940,auto,0.406,340,88,382,118
945,auto,0.895,0,254,111,355
945,auto,0.844,53,146,169,207
945,auto,0.837,137,177,238,246
945,auto,0.829,198,141,279,187
945,bus,0.766,356,58,423,107
945,auto,0.765,253,114,311,149
945,auto,0.753,421,152,475,202
945,auto,0.73,0,198,93,265
945,auto,0.679,544,298,639,359
945,auto,0.643,149,123,221,168
945,camion,0.63,197,74,266,136
945,auto,0.628,278,118,357,189
945,auto,0.627,407,107,495,150
945,bus,0.565,230,27,311,64
945,auto,0.539,356,147,415,194
945,auto,0.538,363,106,398,137
945,auto,0.474,270,88,313,118
945,auto,0.432,510,123,549,152
945,bus,0.415,430,15,467,35
950,auto,0.897,0,253,113,355
950,auto,0.849,52,147,169,207
950,auto,0.844,199,141,279,187
950,auto,0.838,137,177,238,247
950,bus,0.821,357,58,422,106
950,auto,0.718,600,311,639,359
950,auto,0.702,253,115,310,151
950,auto,0.691,423,150,477,199
950,auto,0.687,0,199,94,266
950,auto,0.681,407,107,496,147
950,camion,0.677,197,74,264,136
950,auto,0.641,149,123,222,169
950,auto,0.615,278,118,357,189
950,bus,0.598,229,27,311,65
950,auto,0.53,270,85,313,119
950,auto,0.452,363,106,398,137
950,auto,0.425,510,124,549,152
950,auto,0.419,357,147,414,194
955,auto,0.886,0,252,117,353
955,auto,0.845,53,147,169,208
955,auto,0.84,136,178,238,247
955,auto,0.835,199,141,280,188
955,bus,0.807,356,58,421,106
955,auto,0.802,425,148,475,196
955,auto,0.765,253,115,310,151
955,auto,0.683,0,199,95,266
955,auto,0.662,407,107,496,148
955,auto,0.647,279,118,357,190
955,auto,0.624,148,124,222,169
955,camion,0.62,197,75,261,136
955,bus,0.607,228,28,311,66
955,auto,0.57,270,89,312,120
955,auto,0.499,362,106,396,138
955,auto,0.455,357,148,415,195
960,auto,0.845,201,141,280,188
960,auto,0.841,52,148,168,208
960,auto,0.837,0,251,121,351
960,auto,0.835,136,177,238,249
960,auto,0.811,426,146,473,193
960,auto,0.802,253,116,310,151
960,bus,0.719,355,58,420,105
960,camion,0.717,197,75,261,136
960,auto,0.667,0,197,96,267
960,auto,0.651,279,117,357,190
960,auto,0.616,407,108,499,148
960,auto,0.553,148,125,222,170
960,auto,0.549,270,92,312,120
960,auto,0.536,362,106,395,138
960,bus,0.487,229,28,311,67
960,auto,0.427,358,147,415,195
965,auto,0.853,202,142,281,188
965,auto,0.851,253,116,310,151
965,auto,0.847,53,148,168,209
965,auto,0.828,0,249,125,349
965,bus,0.827,356,59,419,106
965,auto,0.807,136,178,238,245
965,auto,0.784,427,143,473,189
965,camion,0.713,197,75,264,137
965,auto,0.665,0,199,97,268
965,auto,0.628,278,115,356,189
965,auto,0.619,407,109,494,145
965,auto,0.587,362,106,396,137
965,auto,0.586,149,125,222,171
965,auto,0.534,509,125,548,154
965,auto,0.501,271,92,310,120
965,auto,0.496,358,147,414,194
970,auto,0.859,202,142,281,188
970,auto,0.847,253,116,311,151
970,auto,0.846,52,148,168,209
970,auto,0.809,136,179,238,245
970,bus,0.796,355,59,418,105
970,auto,0.743,0,248,127,348
970,camion,0.737,197,75,263,137
970,auto,0.678,428,141,473,185
970,auto,0.652,0,201,97,268
970,auto,0.621,278,117,357,191
970,auto,0.6,149,125,222,171
970,auto,0.592,362,106,397,137
970,auto,0.554,407,108,493,144
970,auto,0.53,509,125,547,154
970,auto,0.512,271,93,310,121
970,auto,0.506,359,147,414,194
970,auto,0.419,3,19,40,34
975,auto,0.856,202,142,281,188
975,auto,0.846,253,116,311,151
975,auto,0.843,52,148,168,209
975,auto,0.81,136,179,238,246
975,auto,0.809,0,246,130,346
975,bus,0.802,355,59,417,105
975,camion,0.73,197,75,262,137
975,auto,0.644,278,117,357,191
975,auto,0.63,0,200,98,269
975,auto,0.614,149,125,222,171
975,auto,0.588,362,106,396,137
975,auto,0.537,409,108,495,144
975,auto,0.527,271,93,311,120
975,auto,0.514,429,138,472,183
975,auto,0.506,509,125,548,154
975,auto,0.487,359,147,414,194
975,auto,0.423,3,20,41,34
980,auto,0.859,202,142,281,188
980,auto,0.84,53,149,169,209
980,auto,0.836,253,116,310,151
980,auto,0.817,0,245,133,348
980,auto,0.815,136,179,238,246
980,bus,0.791,355,59,417,105
980,auto,0.746,429,137,471,181
980,camion,0.715,197,74,263,137
980,auto,0.647,0,199,98,270
980,auto,0.627,278,117,357,191
980,auto,0.596,149,125,222,171
980,auto,0.577,412,107,495,144
980,auto,0.567,362,106,396,137
980,auto,0.533,509,125,549,154
980,auto,0.521,271,93,310,120
980,auto,0.514,359,147,414,194
980,auto,0.425,3,19,40,34
985,auto,0.861,202,141,281,188
985,auto,0.845,53,148,169,209
985,bus,0.831,354,58,417,105
985,auto,0.82,253,116,310,151
985,auto,0.817,136,178,238,246
985,auto,0.771,0,244,134,349
985,auto,0.736,430,136,472,180
985,camion,0.677,197,74,262,137
985,auto,0.641,413,108,494,145
985,auto,0.639,0,200,98,272
985,auto,0.628,149,125,222,171
985,auto,0.606,278,115,356,189
985,auto,0.551,362,106,397,137
985,auto,0.535,359,146,415,194
985,auto,0.532,509,125,548,153
985,auto,0.522,271,93,310,120
985,auto,0.414,3,19,41,34
990,auto,0.859,202,142,281,188
990,auto,0.854,53,148,169,208
990,auto,0.827,253,116,310,151
990,auto,0.821,0,243,136,336
990,auto,0.811,136,178,238,246
990,auto,0.768,430,135,472,179
990,bus,0.763,354,58,416,104
990,auto,0.655,409,108,495,145
990,auto,0.619,0,205,98,274
990,camion,0.599,197,74,262,137
990,auto,0.586,149,125,222,171
990,auto,0.573,278,117,357,191
990,auto,0.536,509,125,548,153
990,auto,0.531,359,146,415,194
990,auto,0.521,271,93,310,120
990,auto,0.501,362,106,397,137
995,auto,0.858,53,148,169,208
995,auto,0.858,202,141,281,188
995,auto,0.849,0,242,137,338
995,auto,0.823,136,178,238,246
995,auto,0.802,253,116,310,151
995,bus,0.783,354,58,415,104
995,auto,0.767,430,134,472,177
995,auto,0.654,408,107,494,144
995,auto,0.633,0,200,98,276
995,auto,0.623,149,125,222,171
995,camion,0.609,197,74,263,137
995,auto,0.569,278,117,357,191
995,auto,0.565,359,146,415,194
995,auto,0.556,271,92,311,120
995,auto,0.537,508,125,548,153
995,auto,0.503,0,297,52,357
995,auto,0.471,362,105,397,137
1000,auto,0.857,53,148,169,208
1000,auto,0.857,202,141,281,188
1000,bus,0.849,354,59,415,104
1000,auto,0.829,136,178,238,246
1000,auto,0.79,3,242,139,323
1000,auto,0.789,253,116,310,151
1000,auto,0.764,431,133,472,175
1000,auto,0.699,0,197,98,272
1000,auto,0.653,408,107,493,143
1000,auto,0.603,149,125,222,171
1000,camion,0.595,197,74,263,137
1000,auto,0.563,278,114,356,190
1000,auto,0.561,0,274,76,356
1000,auto,0.559,359,146,415,194
1000,auto,0.543,271,92,311,120
1000,auto,0.475,508,125,548,153
1000,auto,0.443,363,105,397,137
1000,auto,0.411,3,19,42,34
1005,auto,0.857,202,141,281,188
1005,auto,0.857,53,148,169,208
1005,bus,0.83,354,59,414,104
1005,auto,0.818,137,178,238,246
1005,auto,0.803,253,116,310,151
1005,auto,0.763,431,132,472,174
1005,auto,0.74,0,197,98,258
1005,auto,0.649,0,282,102,357
1005,auto,0.648,0,250,103,356
1005,auto,0.648,409,107,493,143
1005,camion,0.616,197,74,263,137
1005,auto,0.607,149,125,222,170
1005,auto,0.585,14,241,140,304
1005,auto,0.58,278,117,357,191
1005,auto,0.551,271,92,311,120
1005,auto,0.536,359,146,415,194
1005,auto,0.471,363,105,397,137
1005,auto,0.444,507,124,555,155
1010,auto,0.862,53,148,169,208
1010,auto,0.854,202,141,281,188
1010,auto,0.824,137,178,238,246
1010,bus,0.822,354,59,414,104
1010,auto,0.793,253,116,310,151
1010,auto,0.775,430,131,472,174
1010,auto,0.754,0,239,123,356
1010,auto,0.665,0,195,98,248
1010,auto,0.643,416,107,493,143
1010,auto,0.627,149,125,222,170
1010,camion,0.605,196,74,263,137
1010,auto,0.604,38,241,141,294
1010,auto,0.577,278,117,357,191
1010,auto,0.547,363,106,397,137
1010,auto,0.544,271,92,310,120
1010,auto,0.52,506,124,553,155
1010,auto,0.495,359,146,415,194
1010,auto,0.46,0,275,123,357
1015,auto,0.862,53,148,169,209
1015,auto,0.848,202,141,281,188
1015,auto,0.831,137,178,238,246
1015,auto,0.789,253,116,310,151
1015,bus,0.778,354,58,414,103
1015,auto,0.758,430,131,472,172
1015,auto,0.667,0,230,149,355
1015,auto,0.652,149,125,222,170
1015,auto,0.652,412,108,493,143
1015,auto,0.647,0,192,98,244
1015,auto,0.592,278,117,357,191
1015,camion,0.584,196,74,263,137
